comment_id,comment_text,segmented_text,stemmed_segmented_text,true_aspect,predicted_aspect,similarity_score
4626,"@lee_chamoomilee sy aja kaplingan tiba-tiba jadi kode nya 2.1 melonjak tiga kali lipat bayar nya tiap bln, komplain percuma cuma di datengin petugas tok tp ga ada solusinya",tapi ga ada solusi,tapi ga ada solusi,Pelayanan,Air Tidak Mengalir,0.395767468575455
4629,"@pdamsuryasembada Mulai dari cuci tangan saja butuh air, buang air kecil, buang air besar, mandi, cuci piring, cuci baju, cuci apa saja pakai air. Kita bukan orang bule atau orang luar yg buang air kecil lap pake tisu cukup, bisa bisa kena penyakit kalo kayak gini, kenapa? Sering nahan pipis, nahan eek, gatal² gak mandi penyebabnya karna tidak ada air. Saya sih kalo tagihan air mahal gk bakal komplain kalo sesuai pemakaian saya puas dengan air, berlimpah² air dirumah saya. Lah ini sampe kekeringan, kalo normal pun, di jam jam tertentu juga mati kok. Saya gak ada berlimpah air dirumah. Tagihan sampe segitu, bikin pusing.","cuci tangan butuh air , buang air kecil , buang air besar , mandi , cuci piring , cuci baju , cuci pakai air . bukan bule buang air kecil lap pakai tisu , kena penyakit gini , ? tahan pipis , tahan , gatal tidak mandi","cuci tangan butuh air , buang air kecil , buang air besar , mandi , cuci piring , cuci baju , cuci pakai air . bukan bule buang air kecil lap pakai tisu , kena sakit gin , ? tahan pipis , tahan , gatal tidak mandi",Air Tidak Mengalir,Lainnya,0.4148465509478242
4629,"@pdamsuryasembada Mulai dari cuci tangan saja butuh air, buang air kecil, buang air besar, mandi, cuci piring, cuci baju, cuci apa saja pakai air. Kita bukan orang bule atau orang luar yg buang air kecil lap pake tisu cukup, bisa bisa kena penyakit kalo kayak gini, kenapa? Sering nahan pipis, nahan eek, gatal² gak mandi penyebabnya karna tidak ada air. Saya sih kalo tagihan air mahal gk bakal komplain kalo sesuai pemakaian saya puas dengan air, berlimpah² air dirumah saya. Lah ini sampe kekeringan, kalo normal pun, di jam jam tertentu juga mati kok. Saya gak ada berlimpah air dirumah. Tagihan sampe segitu, bikin pusing.","karena tidak ada air . sih tagihan air mahal ga komplain pemakaian puas air , berlimpah air rumah . sampai kekeringan , normal , jam jam mati . tidak ada berlimpah air rumah . tagihan sampai segitu , bikin pusing .","karena tidak ada air . sih tagih air mahal ga komplain pakai puas air , limpah air rumah . sampai kering , normal , jam jam mati . tidak ada limpah air rumah . tagih sampai segitu , bikin pusing .",Harga,Pelayanan,0.2823559437140581
4631,Bagaimana saya bisa mendapatkan bantuan air tangki krn sejak kemarin kekurangan air.,mendapatkan bantuan air tangki,dapat bantu air tangki,Lainnya,Air Tidak Mengalir,0.5132757860116364
4665,"Pagi min, utk pondok benowo indah apa jg terkena dampaknya? Ini saya mau interview kerja masa ndak mandi, tolong dibantu utk petugas perbaikan nya di push jangan di lama lama kan. Kalo bisa dikerjakan gotong royong biar cepat selesai. Karna air ini kehidupan, kalo gk ada air gk bisa ngapa²in. Dan saya komen ulang soal tagihan air yg tidak bisa di logika. 5 bulan dari bulan mei hingga september ini total tagihan yg saya bayar 1 juta 500 an. Dengan kondisi tidak pakai sanyo, air mati di jam tertentu yg artinya tidak nyala 24 jam. Tidak memakai tandon artinya tidak menyimpan air banyak, hanya di bak mandi saja. Cuci baju 1x seminggu, masak tidak tiap hari, makan beli. Cuci piring jg bukan Cuci piring hajatan, pemakaian rumah tangga saja. Wajar ndak min kalo 1,5 jt utk tagihan air saja?? Sedangkan kondisi air yg begini, tolong ya min jangan sering mati, bayar telat 1 hari saja sudah didenda loh gk ada toleransi sama sekali.  Tapi kalo matiin air kok sampe selama ini. Udh keberapa kali ini mati airnya. Perbaikan yg membutuhkan waktu lama, gk cukup beberapa jam saja.","pagi admin , pondok benowo indah terkena dampak ? wawancara kerja tidak mandi , bantu petugas perbaikan nya dorong lama lama kan . kerja gotong biar cepat selesai .","pagi admin , pondok benowo indah kena dampak ? wawancara kerja tidak mandi , bantu tugas baik nya dorong lama lama kan . kerja gotong biar cepat selesai .",Air Tidak Mengalir,Lainnya,0.3253373896374097
4671,@pdamsuryasembada Oallah tetap harus call dulu ya pak. Tp di call no sibuk terus. Masalahnya kalau air udah kehambat keperluan yg lain” jg ikut kehambat bapak…. Buat mandi sama cuci piring ada sampek dibelani beli air galon loh. Udah habis 5 galon ini. BAB maupun BAK harus nahan nahan,tetap harus call .,tetap harus call .,Pelayanan,Air Tidak Mengalir,0.34016641127831193
4671,@pdamsuryasembada Oallah tetap harus call dulu ya pak. Tp di call no sibuk terus. Masalahnya kalau air udah kehambat keperluan yg lain” jg ikut kehambat bapak…. Buat mandi sama cuci piring ada sampek dibelani beli air galon loh. Udah habis 5 galon ini. BAB maupun BAK harus nahan nahan,tapi call sibuk . air sudah hambat keperluan hambat . mandi cuci piring ada sampai bela beli air galon loh . sudah habis galon . bab bak harus tahan tahan,tapi call sibuk . air sudah hambat perlu hambat . mandi cuci piring ada sampai bela beli air galon loh . sudah habis galon . bab bak harus tahan tahan,Air Tidak Mengalir,Lainnya,0.36284803691647727
4678,"Yaopo min kok durung mengalir banyu e, wong di kongkon doa terus tapi gak onok hasile.. Urip gak onok banyu koyok Urip Ng pedalaman.. @pdamsuryasembada PING!!!",tapi tidak ada hasil . hidup tidak ada air hidup ng pedalaman . !,tapi tidak ada hasil . hidup tidak ada air hidup ng dalam . !,Air Tidak Mengalir,Lainnya,0.5561690479667074
4681,MOHON MAAF ATAS GANGGUAN AIR YG TERJADI KRN DAMPAK PEKERJAAN PIPA BOCOR DI BUKIT PALMA. SAAT INI PETUGAS SEDANG PROSES PENGELASAN PIPA. MOHON DOANYA AGAR PEKERJAAN LEKAS SELESAI DAN AIR BISA MENGALIR KEMBALI KE TEMPAT MASYARAKAT TERDAMPAK 🙏 NGUNU AE TEROSS SAMPEK RIYOYO!!! @pdamsuryasembada,mohon maaf gangguan air,mohon maaf ganggu air,Air Tidak Mengalir,Lainnya,0.6490622834741785
4681,MOHON MAAF ATAS GANGGUAN AIR YG TERJADI KRN DAMPAK PEKERJAAN PIPA BOCOR DI BUKIT PALMA. SAAT INI PETUGAS SEDANG PROSES PENGELASAN PIPA. MOHON DOANYA AGAR PEKERJAAN LEKAS SELESAI DAN AIR BISA MENGALIR KEMBALI KE TEMPAT MASYARAKAT TERDAMPAK 🙏 NGUNU AE TEROSS SAMPEK RIYOYO!!! @pdamsuryasembada,sedang proses pengelasan pipa . mohon doa pekerjaan lekas selesai air mengalir masyarakat dampak aja teross sampai lebaran !,sedang proses kelas pipa . mohon doa kerja lekas selesai air alir masyarakat dampak aja teross sampai lebaran !,Air Tidak Mengalir,Lainnya,0.2963005749275984
4693,"@boss_skoel_catering sudah pernah komplain dan di cek petugas, jawaban tidak ada kebocoran dan sesuai pemakaian kak. Saya butuh solusi utk  tagihan yg bikin pusing ini. Tapi ndak ada solusi",tapi tidak ada solusi,tapi tidak ada solusi,Pelayanan,Lainnya,0.4696017691945032
4733,"@lilik.widyastuti.336 rejosari mbak. Tadi jam 2an sudah nyala, tapi kecil bgt air e",". widyastuti . rejosari mbak . jam sudah hidup ,",". widyastuti . rejosari mbak . jam sudah hidup ,",Lainnya,Air Tidak Mengalir,0.5493905919856586
4780,Ini di perumahan pondok benowo indah juga sangat kecil min. Sampai jam 10 mlm air masih kecil. Mesin cuci tak bisa di pakai karena air nya kecil.,perumahan pondok benowo indah sangat kecil admin . sampai jam malam air kecil . mesin cuci tidak pakai,rumah pondok benowo indah sangat kecil admin . sampai jam malam air kecil . mesin cuci tidak pakai,Air Tidak Mengalir,Lainnya,0.5030348370591545
4781,Lha yo urusan duek ae no.1 tp pelayanane lemote menggilan.,tapi pelayanan lambat .,tapi layan lambat .,Pelayanan,Lainnya,0.6648692052186519
4797,"Di daerah raya wisma pagesangan Dan sekitarnya air mati total. Mungkin rusak karena ada pembangunan box culvert di daerah Wisma Menanggal, tolong segera ditindaklanjuti karena ini sudah sering terjadi @pdamsuryasembada @suarasurabayamedia","karena ada pembangunan kotak culvert daerah wisma menanggal , tindak lanjut","karena ada bangun kotak culvert daerah wisma tanggal , tindak lanjut",Pelayanan,Air Tidak Mengalir,0.4665222966063813
4929,Saya sudah telfon ke call center tapi tidak diangkat 🙏,tapi tidak angkat,tapi tidak angkat,Pelayanan,Lainnya,0.5031889324562687
4964,"Kalau pengaduan ke pdam lewat mana lagi ya yang cepat... ke call center sibuk terus... ke cis pdam sby masih di proses... sedang meteran berputar trs pdhl kran mati. Call center nya cs nya apa cm 1 ya bpk"" pdam... mesti kemana lg pengaduannya sedang",pengaduan pdam cepat . call center sibuk . cis pdam surabaya proses .,adu pdam cepat . call center sibuk . cis pdam surabaya proses .,Pelayanan,Lainnya,0.5719471180512445
5019,"ini kenapa lagi min.... daerah wiyung airnya kok kecil biasanya jam set 3 air bisa naik ke lantai 2 hari ini gak naik airnya semakin hari air semakin kecil keluarnya... TPI pembayaran semakin membengkak.... dlu jam 3 buka tandon air smpek tumpah"" sekarang set 3 tandonku gak pernah smpek tumpah"" malah hari ini air gak naik samsek ke lantai 2 yaallah makin parah aja",admin . daerah wiyung air kecil jam set air naik lantai tidak naik air air kecil keluar .,admin . daerah wiyung air kecil jam set air naik lantai tidak naik air air kecil keluar .,Air Tidak Mengalir,Air Kotor/Bau,0.4231558377475104
5019,"ini kenapa lagi min.... daerah wiyung airnya kok kecil biasanya jam set 3 air bisa naik ke lantai 2 hari ini gak naik airnya semakin hari air semakin kecil keluarnya... TPI pembayaran semakin membengkak.... dlu jam 3 buka tandon air smpek tumpah"" sekarang set 3 tandonku gak pernah smpek tumpah"" malah hari ini air gak naik samsek ke lantai 2 yaallah makin parah aja",tapi pembayaran membengkak . jam buka tandon air sampai tumpah sekarang set tandon tidak sampai tumpah air tidak naik sama sekali lantai yaallah parah,tapi bayar bengkak . jam buka tandon air sampai tumpah sekarang set tandon tidak sampai tumpah air tidak naik sama sekali lantai yaallah parah,Air Tidak Mengalir,Harga,0.423161581106692
5039,"@pdamsuryasembada dari kemarin sebenernya pak, cm kemarin  agak siang nyala kenceng baru malem tp coklat nemen. Hari ini dari semalam mati lagi sampai skrg. Mohon info sampai kapan?",tapi coklat parah . tadi malam mati sampai sekarang . mohon informasi sampai kapan ?,tapi coklat parah . tadi malam mati sampai sekarang . mohon informasi sampai kapan ?,Air Tidak Mengalir,Lainnya,0.38915665027017254
5097,"@fredlina Selamat petang bu, saat ini sedang diperbaiki petugas utk pipa bocornya. Estimasi pekerjaan s.d 2 jam. Kami upayakan secepatnya. Utk update kami unggah di IG story. Mohon ditunggu proses sedang diperbaiki petugas kami 🙏👷🏽 -",sedang perbaiki petugas pipa bocor . estimasi pekerjaan . jam . secepatnya . pembaruan unggah instagram story . mohon tunggu proses,sedang baik tugas pipa bocor . estimasi kerja . jam . cepat . baru unggah instagram story . mohon tunggu proses,Kebocoran,Air Tidak Mengalir,0.3512678996871376
5235,"Hallo min... apakah setelah pipa besar di perbaikil dan normalisasi, apakah distribusi air tidak merata? Karena di bandarejo-sememi air PDAM tidak merata keluarnya apalagi yang rumahnya ada tanjakan air nyala cuma setiap malam dan di tengah malam. Jam 12malam up keluar air pdamnya. Makasih min","halo admin . pipa besar memperbaiki normalisasi , distribusi air tidak merata ?","halo admin . pipa besar baik normalisasi , distribusi air tidak rata ?",Air Tidak Mengalir,Lainnya,0.3644662000475189
5346,"pagi min, ini di daerah bandarejo airnya tidak lancar setelah perbaikan, biasanya sebelum perbaikan airnya 24jam lancar tetapi setelah perbaikan ada waktu airnya tidak menyalah seperti pagi hari jam 6-8an airnya tidak menyalah. mohon tanggapannya min, trims 🙏","tetapi perbaikan ada air tidak menyala pagi jam air tidak menyala . mohon tanggapan admin , terima kasih","tetapi baik ada air tidak nyala pagi jam air tidak nyala . mohon tanggap admin , terima kasih",Air Tidak Mengalir,Lainnya,0.40981879011306266
5347,"pagi min, ini di daerah bandarejo airnya tidak lancar setelah perbaikan, biasanya sebelum perbaikan airnya 24jam lancar tetapi setelah perbaikan ada waktu airnya tidak menyalah seperti pagi hari jam 6-8an airnya tidak menyalah. mohon tanggapannya minnnnn 🙏🙏🙏🙏🙏🙏",tetapi perbaikan ada air tidak menyala pagi jam air tidak menyala . mohon tanggapan admin,tetapi baik ada air tidak nyala pagi jam air tidak nyala . mohon tanggap admin,Air Tidak Mengalir,Lainnya,0.42816239545802137
5488,"@pdamsuryasembada smpe jam piro iki min mati banyu e?.. yaAllah ojok kebacut po'o.. pelanggan telat bayar disegel meteran, tp banyu gk mili²..ayo lah..emosi pak lek pdam mati,pesenan konsumen2 ku kepending kabeh 😢","tapi air ga admin . ayo . emosi pdam mati , pesanan konsumen ku tunda","tapi air ga admin . ayo . emosi pdam mati , pesan konsumen ku tunda",Air Tidak Mengalir,Air Kotor/Bau,0.32301338351988096
5526,butuh kepastian kapan nyalanya pak...Krn yg antri tandon gratis banyak warga,karena antri tandon gratis banyak warga,karena antri tandon gratis banyak warga,Lainnya,Air Tidak Mengalir,0.3525386153699844
5530,"@lee_chamoomilee kirain cuma saya aja, ternyata ada yg sama juga. Tagihan air saya dari bulan Juli - September ini melonjak juga Bu/Mbak, biasanya cuma 50rb tapi 3 bulan terakhir ini bisa sampe diatas 100 ribu. Padahal pemakaian normal seperti sebelum2 nya dan nggak jualan juga😢",tapi sampai diatas .,tapi sampai atas .,Lainnya,Pelayanan,0.7919396178161415
5530,"@lee_chamoomilee kirain cuma saya aja, ternyata ada yg sama juga. Tagihan air saya dari bulan Juli - September ini melonjak juga Bu/Mbak, biasanya cuma 50rb tapi 3 bulan terakhir ini bisa sampe diatas 100 ribu. Padahal pemakaian normal seperti sebelum2 nya dan nggak jualan juga😢",padahal pemakaian normal nya tidak jualan,padahal pakai normal nya tidak jual,Pemakaian,Lainnya,0.38202645332193275
5576,@pdamsuryasembada iya pengalaman saya waktu mati dulu. Udah masuk antrian tapi lama belom dikirim. Akhirnya kita beli tangkian. Patungan sama tetangga,pengalaman mati . sudah masuk antri,alam mati . sudah masuk antri,Air Tidak Mengalir,Lainnya,0.3475491041723308
5593,Susah bgt info kamis tp mati di hari Jumat subuh . !!!!!,tapi mati jumat subuh . !,tapi mati jumat subuh . !,Air Tidak Mengalir,Lainnya,0.43831033523700713
5610,@indriyantiikaagustin kak sya kira karna saya telat bayar😢,karena terlambat bayar,karena lambat bayar,Harga,Air Tidak Mengalir,0.5111638510661414
5664,@zamrud_leha air sering mati.padahal bayar ya ga pernah telat,padahal bayar ga terlambat,padahal bayar ga lambat,Harga,Air Tidak Mengalir,0.54622655360441
5666,@pdamsuryasembada sampai kapan saya menggunakan air bau got min laporan call center tidak bisa laporan cis sudah padahal bayar air tidak pernah nunggak,sampai kapan menggunakan air bau got admin laporan call center tidak laporan cis sudah,sampai kapan guna air bau got admin lapor call center tidak lapor cis sudah,Air Kotor/Bau,Pelayanan,0.28839783780280287
5735,@pdamsuryasembada SDH nyalah tp kecil,sudah hidup,sudah hidup,Lainnya,Air Tidak Mengalir,1.0
5774,@dheaaapriyanti_ sama mbak. Ini keluar tapi kuecil banget. Semoga segera normal @pdamsuryasembada,mbak . keluar,mbak . keluar,Air Tidak Mengalir,Lainnya,0.853925729791349
5848,"Pak @pdamsuryasembada  ini belum selesai ta? Air di rumah udah habis banget, udah pompa air tapi yg keluar keruh dan bau banget","belum selesai ta ? air rumah sudah habis sekali , sudah pompa air","belum selesai ta ? air rumah sudah habis sekali , sudah pompa air",Air Tidak Mengalir,Pelayanan,0.4464452826714854
5940,@ade_putri_wardani podo.. aq mau jumat berkah trpksa tuku galon.. trus pesenan konsumen ku sesuk tak pending gr² pdam mati 😢,lalu pesanan konsumen ku besok tidak pending gede rasa pdam mati,lalu pesan konsumen ku besok tidak pending gede rasa pdam mati,Air Tidak Mengalir,Lainnya,0.4656839258963892
6034,"Min, mohon maaf dari malam sekitar jam 10 sampai saat ini air mati, kasihan saya selaku penghuni kost” an bingung mau cari air kemana, ke masjid sungkan kalau numpang mandi dan BAK😭, udah nyiapin ember buat jaga air keluar, tapi sampe sekarang ga keluar - keluar.","admin , mohon maaf malam jam sampai air mati , kasihan penghuni kos bingung cari air , masjid sungkan menumpang mandi bak , sudah mempersiapkan ember jaga air keluar ,","admin , mohon maaf malam jam sampai air mati , kasihan huni kos bingung cari air , masjid sungkan tumpang mandi bak , sudah siap ember jaga air keluar ,",Air Tidak Mengalir,Lainnya,0.3377057019046288
6034,"Min, mohon maaf dari malam sekitar jam 10 sampai saat ini air mati, kasihan saya selaku penghuni kost” an bingung mau cari air kemana, ke masjid sungkan kalau numpang mandi dan BAK😭, udah nyiapin ember buat jaga air keluar, tapi sampe sekarang ga keluar - keluar.",tapi sampai sekarang ga keluar keluar .,tapi sampai sekarang ga keluar keluar .,Air Tidak Mengalir,Pelayanan,0.53603301081575
6102,"Mohon perhatian nya,untuk pembagian jam.  karena air PDAM daerah ampel & sekitar nya sdh 2 hari tdk kluar, sangat mengganggu kegiatan rmh tgg, mana di saat tiap bulan wanita ada masa haid. Dan dg adanya air tdk kluar ini sgt menyusahkan kita, blm jg masak butuh air dll. Tolong sgt diselesaikan pak.atau tlg d bagi wkt nya antara para pekerja pembangunan trotoar daerah ampel d mulai sore/malam, jgn mati airnya dr pagi - sore d saat jam2 banyak aktifitas. Trimakasih & mohon maaf😃","karena air pdam daerah ampel nya sudah tidak keluar , sangat mengganggu rumah tangga , wanita ada haid . air tidak keluar sangat menyusahkan , belum masak butuh air dan lain-lain . sangat selesai . nya pekerja pembangunan trotoar daerah ampel sore malam , mati air pagi sore jam banyak aktivitas . terima kasih mohon maaf","karena air pdam daerah ampel nya sudah tidak keluar , sangat ganggu rumah tangga , wanita ada haid . air tidak keluar sangat susah , belum masak butuh air dan lain . sangat selesai . nya kerja bangun trotoar daerah ampel sore malam , mati air pagi sore jam banyak aktivitas . terima kasih mohon maaf",Air Tidak Mengalir,Lainnya,0.2738708034411157
6140,Di chat by wa slow respon dari siang padahal butuh air tangki karna air di daerah rumahku airnya gak keluar sama sekali,padahal butuh air tangki,padahal butuh air tangki,Lainnya,Air Tidak Mengalir,0.4458123391754083
6156,@pdamsuryasembada saya sudah mengajukan aduan tapi masih proses yang lama. Air saya keluarnya sedikit tapi biayanya mahal banget,sudah mengajukan aduan,sudah aju adu,Pelayanan,Harga,0.499054774379021
6160,@pdamsuryasembada tadi orang pdam kerumah katanya mau dibongkar tapi tunggu besok bongkarnya. Besok aku tunggu orangnya beneran datang lagi atau engga,pdam ke rumah katanya bongkar,pdam ke rumah kata bongkar,Lainnya,Air Tidak Mengalir,0.4236671082272859
6192,@mamluam di info jam nya tp upload nya di jam itu juga🙈,tapi unggah nya jam,tapi unggah nya jam,Lainnya,Air Tidak Mengalir,0.6305178430903666
6220,@igedesutawa Jalan Raya Made sering dilintasi Truk Tronton pak karena ada konstruksi di sekitar bukit Palma-BDH.,karena ada konstruksi bukit palma bodoh .,karena ada konstruksi bukit palma bodoh .,Lainnya,Air Tidak Mengalir,0.3347470679916095
6255,@pdamsuryasembada Begitulah Surabaya klo udh terpasang bagus2 dibongkar lagi akhirnya yg susah penduduknya jadi korban sampai 4 hari nggak ada air. Nyala malam kecil sekali. Tolong segera dikondisikan krn banyak lansia juga yg perlu air.,surabaya sudah terpasang bagus bongkar susah penduduk korban sampai tidak ada air . hidup malam kecil sekali .,surabaya sudah pasang bagus bongkar susah duduk korban sampai tidak ada air . hidup malam kecil sekali .,Air Tidak Mengalir,Pemasangan,0.3115444873351145
6368,Mohon kpd PDAM yth saya sdh melakukan pengaduan sejak hr senin tp blm ada tanggapan terkait keluhan saya..,mohon pdam sudah melakukan pengaduan,mohon pdam sudah laku adu,Pelayanan,Air Tidak Mengalir,0.45140132060847726
6371,"Saya kecewa terhadap @pdamsuryasembada . Saya sudah bayar biaya penggantian stop kran sebesar 200 ribu rupiah tapi belum ada petugas yg datang untuk mengganti. Sudah lebih dari 7 hari kerja. Ada petugas yg menghubungi saya tapi terkesan menunda2 dengan byk alasan. Kalau pagi hari panas, kalau siang sore pekerjaan di tempat lain belum selesai. Mohon perhatian @pdamsuryasembada untuk masalah ini dan petugas seperti itu mohon ada tindakan.","tapi terkesan menunda banyak alasan . pagi panas , siang sore pekerjaan belum selesai . mohon perhatian petugas mohon ada tindakan .","tapi kes tunda banyak alas . pagi panas , siang sore kerja belum selesai . mohon perhati tugas mohon ada tindak .",Pelayanan,Lainnya,0.284523666565094
6408,"Halo kak, saya sudah beberapa kali menghubungi via wa dan telepon tentang meteran saya yg dicabut sementara. Untuk pemasangan meterannya kapan ya? Saya sudah lunasi semua. Dan kmrn teknisi dri pihak pdam kerumah dan blg kemungkinan ada bocor. Saya pgn tau kebocorannya dimana krn sering sekali bayar tagihan sampai jutaan padahal rumah itu tidak berpenghuni",padahal rumah tidak berpenghuni,padahal rumah tidak hun,Lainnya,Air Tidak Mengalir,0.4388881857625509
6499,"@pdamsuryasembada setro juga tidak keluar airnya min, mohon segara di info ya kalau perbaikan sudah di selesai. karna tidak ada air sama sekali 🙏",karena tidak ada air sekali,karena tidak ada air sekali,Air Tidak Mengalir,Pelayanan,0.5905269023903946
6560,"@pdamsuryasembada sudah ya. Sdh saya hubungi bolak balik, dr siang smpai malam, gak ada tindak lanjut keluhan saya. Utk apa kalian bikin call center tp sistem chat BOT. Tidak membantu sama sekali","sudah . sudah hubungi berkali kali , siang sampai malam , tidak ada tindak keluhan . bikin call center","sudah . sudah hubung kali kali , siang sampai malam , tidak ada tindak keluh . bikin call center",Pelayanan,Lainnya,0.36408910976508935
6720,"@inidiy kita ini bayar lho, bukan ngemis. Tp pelayanan PDAM dari dulu seenaknya sendiri. Coba ada Perusahaan Air Minum Swasta, mending pindah. Gini ini kalo terlalu di monopoli, sak karepe dewe. Mikir dong gmn seharian ga ada air, Ibu2 yg punya bayi, perempuan yg mens butuh lbh sering ke kamar mandi, masak buat anggota keluarga, yg kerja juga butuh mandi dan terutama Wudhu buat IBADAH!!!","bayar loh , bukan mengemis .","bayar loh , bukan emis .",Harga,Air Tidak Mengalir,0.296498134198541
6753,"Tekakno helikopter darurat AE, NK kampung e sempit yapo? Tapi gak garai macet dalan.","datang helikopter darurat aja , kampung nya sempit ?","datang helikopter darurat aja , kampung nya sempit ?",Lainnya,Air Tidak Mengalir,0.38141554690047846
6753,"Tekakno helikopter darurat AE, NK kampung e sempit yapo? Tapi gak garai macet dalan.",tapi tidak garai macet jalan .,tapi tidak garai macet jalan .,Lainnya,Air Tidak Mengalir,0.605478220051918
6802,"Aplikasi CIS (Customer Information System) dari PDAM Surya Sembada Surabaya perlu digunakan karena memberikan kemudahan dan fleksibilitas dalam mengelola layanan PDAM. Aplikasi ini memungkinkan pelanggan untuk melakukan berbagai hal, seperti mencatat meter air secara mandiri, mengajukan pengaduan, mendaftar pemasangan baru, melihat informasi tagihan, dan melakukan pembayaran secara online, semuanya dari satu tempat. 
Berikut adalah beberapa alasan spesifik mengapa aplikasi CIS penting:
Kemudahan Akses:
Aplikasi ini dapat diakses kapan saja dan di mana saja, memudahkan pelanggan yang memiliki mobilitas tinggi atau jarang berada di rumah. 
Efisiensi Waktu dan Biaya:
Pelanggan tidak perlu lagi datang ke kantor PDAM atau menghubungi layanan pelanggan untuk mendapatkan informasi atau melakukan transaksi. 
Fitur Lengkap:
Aplikasi CIS menyediakan berbagai fitur, termasuk pencatatan meter mandiri, pengaduan, pendaftaran pasang baru, informasi tagihan, pembayaran, dan pemantauan penggunaan air. 
Notifikasi:
Pelanggan akan mendapatkan notifikasi mengenai jadwal pencatatan meter air, informasi gangguan, dan berita terbaru dari PDAM. 
Transparansi:
Aplikasi ini memberikan informasi yang jelas dan transparan mengenai penggunaan air dan tagihan. 
Peningkatan Pelayanan:
Dengan adanya aplikasi CIS, PDAM Surya Sembada dapat memberikan pelayanan yang lebih responsif dan efisien kepada pelanggannya. 
Secara keseluruhan, aplikasi CIS adalah alat yang sangat berguna bagi pelanggan PDAM Surya Sembada untuk mengelola layanan air mereka dengan lebih mudah, cepat, dan efisien. 
Yuk ikutan giveaway @agussofyannn @teguhdw @joyo_satrioo","karena kemudahan fleksibilitas dalam mengelola layanan pdam . aplikasi pelanggan melakukan , mencatat meter air mandiri , mengajukan pengaduan , mendaftar pemasangan baru , melihat informasi tagihan , melakukan pembayaran daring , . alasan spesifik aplikasi cis kemudahan akses aplikasi akses kapan , memudahkan pelanggan memiliki mobilitas jarang rumah . efisiensi biaya pelanggan tidak perlu datang kantor pdam menghubungi layanan pelanggan mendapatkan informasi melakukan transaksi . fitur lengkap aplikasi cis menyediakan fitur , pencatatan meter mandiri , pengaduan , pendaftaran pasang baru , informasi tagihan , pembayaran , pemantauan penggunaan air . notifikasi pelanggan","karena mudah fleksibilitas dalam kelola layan pdam . aplikasi langgan laku , catat meter air mandiri , aju adu , daftar pasang baru , lihat informasi tagih , laku bayar daring , . alas spesifik aplikasi cis mudah akses aplikasi akses kapan , mudah langgan milik mobilitas jarang rumah . efisiensi biaya langgan tidak perlu datang kantor pdam hubung layan langgan dapat informasi laku transaksi . fitur lengkap aplikasi cis sedia fitur , catat meter mandiri , adu , daftar pasang baru , informasi tagih , bayar , pantau guna air . notifikasi langgan",Pelayanan,Pemasangan,0.3589921656215512
6842,"Alasan ku mendownload dan menggunakan aplikasi CIS PDAM Surya Sembada Surabaya karena bermanfaat untuk mempermudah pelanggan dalam mengelola kebutuhan air PDAM mereka, seperti melakukan pencatatan meter mandiri, mengajukan pengaduan dan pemasangan baru, melihat dan membayar tagihan air, serta mendapatkan informasi penting melalui fitur notifikasi dan grafik pemakaian 
@pdamsuryasembada 🔥🔥🔥 ,yuk ikutan @faaa5_ @_kamilaafaa @cicieysl","karena bermanfaat mempermudah pelanggan dalam mengelola kebutuhan air pdam , melakukan pencatatan meter mandiri , mengajukan pengaduan pemasangan baru , melihat membayar tagihan air , mendapatkan informasi melalui fitur notifikasi grafik pemakaian , yuk","karena manfaat mudah langgan dalam kelola butuh air pdam , laku catat meter mandiri , aju adu pasang baru , lihat bayar tagih air , dapat informasi lalu fitur notifikasi grafik pakai , yuk",Harga,Pemakaian,0.2627145406390562
7003,"Berarti gubernur Jatim dan Bupati Sidoarjo tidak punya rencana buat under pas di bundaran waru, padahal disitu pusatnya kemacetan yang luar biasa",padahal situ pusat kemacetan,padahal situ pusat macet,Lainnya,Harga,0.31877097552596956
7191,"@pdamsuryasembada TOLONG BENAHI PELAYANAN KALIAN. Saya sudah capek buat aduan 3 hari lalu, mungkin sudah 5x telfon cs ya dan baru ditindaklanjuti PAGI INI oleh petugas kalian. Yg terjadi adalah petugas malah TIDAK RAMAH karena datang kerumah saat dalam keadaan air nyala. Yg saya adukan adalah air rumah saya  selalu nyala lebih TELAT dari tetangga2. Ketika tetangga sudah nyala, rumah saya baru H+1 maka dari itu saya minta pengecekan lebih lanjut oleh petugas. Eh pagi2 malah disambut tidak ramah padahal ini salah dari tim kalian yg menanggapi pengaduan TELAT. Saya sudah menghubungi kemarin SIANG ketika air mati malah ditindaklanjuti PAGI ini. Dan saya dibuat seolah2 salah. Kecewa berat!",perbaiki pelayanan . sudah capek aduan,baik layan . sudah capek adu,Pelayanan,Lainnya,0.45545607479068057
7210,"Baik, terimakasih atas informasinya. Kami tunggu updatenya, karena memang krusial gangguan air di hari Senin.",karena memang krusial gangguan air .,karena memang krusial ganggu air .,Air Tidak Mengalir,Lainnya,0.32402471776298103
7240,"Kami pasang baru, daya listriknya 900W. Tp dikenakan biaya 600 😢","pasang baru , daya listik .","pasang baru , daya listik .",Pemasangan,Lainnya,0.5491755914885142
